Mask_Name,Coverage_Percentage
10664.png,51.4194
10665.png,52.3800
10666.png,51.2939
10667.png,52.6886
10668.png,55.5698
10669.png,50.1114
10670.png,50.7771
10671.png,59.3826
10672.png,51.0857
10673.png,56.0596
10674.png,54.1241
10675.png,56.7215
10676.png,53.2635
10677.png,56.5353
10678.png,53.9143
10679.png,51.8337
10680.png,51.8444
10681.png,55.1754
10682.png,51.8509
10683.png,58.9310
10684.png,52.2182
10685.png,51.4835
10686.png,50.5672
10687.png,52.9743
10688.png,59.5261
10689.png,50.6763
10690.png,54.3343
10691.png,54.2393
10692.png,59.8137
10693.png,55.2319
10694.png,55.1201
10695.png,54.4170
10696.png,53.2497
10697.png,50.9441
10698.png,55.5763
10699.png,53.0430
10700.png,55.9227
10701.png,50.9583
10702.png,52.6859
10703.png,51.1223
10704.png,50.6981
10705.png,53.5149
10706.png,58.0170
10707.png,56.4682
10708.png,52.2465
10709.png,59.3899
10710.png,52.4498
10711.png,53.6545
10712.png,57.1445
10713.png,50.3925
10714.png,56.2107
10715.png,54.3304
10716.png,57.1236
10717.png,51.8665
10718.png,56.3366
10719.png,50.5035
10720.png,56.6410
10721.png,55.2761
10722.png,50.5463
10723.png,53.9478
10724.png,54.8302
10725.png,55.5210
10726.png,52.7744
10727.png,50.0210
10728.png,50.9407
10729.png,59.0538
10730.png,52.9709
10731.png,56.0944
10732.png,50.2987
10733.png,56.8108
10734.png,52.1465
10735.png,56.2843
10736.png,52.1164
10737.png,59.2251
10738.png,53.2921
10739.png,55.4272
10740.png,51.2012
10741.png,52.7798
10742.png,51.7044
10743.png,58.0994
10744.png,52.0367
10745.png,50.3353
10746.png,53.6629
10747.png,50.1740
10748.png,59.6302
10749.png,53.9082
10750.png,50.1495
10751.png,50.6870
10752.png,57.3826
10753.png,54.8553
10754.png,51.1726
10755.png,53.7918
10756.png,52.3621
10757.png,53.6919
10758.png,55.4176
10759.png,54.1550
10760.png,58.4492
10761.png,58.9607
10762.png,52.1866
10763.png,53.6198
10764.png,54.1878
10765.png,52.1164
10766.png,51.3363
10767.png,56.8424
10768.png,58.9138
10769.png,53.5271
10770.png,56.0532
10771.png,52.1069
10772.png,56.7745
10773.png,50.6481
10774.png,52.6920
10775.png,52.4399
10776.png,57.7179
10777.png,50.6832
10778.png,59.8404
10779.png,52.6985
10780.png,51.9253
10781.png,51.1818
10782.png,51.9390
10783.png,53.6114
10784.png,51.6994
10785.png,52.8980
10786.png,53.2696
10787.png,51.2119
10788.png,51.4515
10789.png,50.9350
10790.png,50.4379
10791.png,53.4382
10792.png,50.0019
10793.png,59.3327
10794.png,50.7046
10795.png,51.1387
10796.png,51.3119
10797.png,55.0018
10798.png,54.7649
10799.png,58.0776
10800.png,50.7992
10801.png,53.5011
10802.png,56.8562
10803.png,58.7025
10804.png,50.3994
10805.png,52.1225
10806.png,54.3362
10807.png,51.5331
10808.png,55.4550
10809.png,59.6588
10810.png,51.1433
10811.png,54.0325
10812.png,59.0164
10813.png,51.2409
10814.png,52.4521
10815.png,54.4361
10816.png,52.0126
10817.png,56.4819
10818.png,50.3441
10819.png,53.7415
10820.png,50.2266
10821.png,54.0867
10822.png,50.1369
10823.png,55.6122
10824.png,57.1579
10825.png,52.8221
10826.png,51.7365
10827.png,53.7079
10828.png,51.6674
10829.png,50.5753
10830.png,57.4722
10831.png,52.7054
10832.png,54.3720
10833.png,54.8977
10834.png,50.2403
10835.png,57.6759
10836.png,50.8553
10837.png,58.2760
10838.png,50.5310
10839.png,53.7861
10840.png,51.3912
10841.png,58.9500
10842.png,54.2946
10843.png,51.8497
10844.png,58.4221
10845.png,50.6172
10846.png,54.2168
10847.png,52.7542
10848.png,50.8915
10849.png,52.5272
10850.png,51.7250
10851.png,50.5478
10852.png,50.3448
10853.png,50.7137
10854.png,53.4897
10855.png,51.0952
10856.png,56.8996
10857.png,57.2224
10858.png,58.0585
10859.png,56.1829
10860.png,51.9897
10861.png,54.9065
10862.png,54.0802
10863.png,52.3880
10864.png,50.0298
10865.png,50.3410
10866.png,52.7596
10867.png,51.0456
10868.png,52.6558
10869.png,56.2813
10870.png,52.0924
10871.png,57.8377
10872.png,55.2250
10873.png,56.4960
10874.png,56.1829
10875.png,52.5974
10876.png,50.0164
10877.png,55.8910
10878.png,50.6653
10879.png,52.4082
10880.png,50.8774
10881.png,50.1255
10882.png,55.4897
10883.png,55.1899
10884.png,59.8209
10885.png,53.8406
10886.png,52.0050
10887.png,52.0447
10888.png,52.1347
10889.png,54.2793
10890.png,52.0638
10891.png,50.7881
10892.png,55.3967
10893.png,52.2625
10894.png,51.1070
10895.png,53.5786
10896.png,52.7927
10897.png,51.0624
10898.png,51.5388
10899.png,59.6649
10900.png,51.9444
10901.png,56.0280
10902.png,51.6098
10903.png,50.6798
10904.png,51.7384
10905.png,53.7006
10906.png,55.8094
10907.png,54.7390
10908.png,58.3462
10909.png,50.4070
10910.png,50.4875
10911.png,55.6873
10912.png,50.8152
10913.png,53.5156
10914.png,54.4189
10915.png,54.3098
10916.png,50.7378
10917.png,54.0054
10918.png,51.4011
10919.png,53.8197
10920.png,56.0345
10921.png,59.4433
10922.png,55.8956
10923.png,58.8879
10924.png,55.7606
10925.png,59.9506
10926.png,50.2991
10927.png,58.2565
10928.png,53.2700
10929.png,50.4765
10930.png,54.9042
10931.png,57.7484
10932.png,55.4794
10933.png,50.1953
10934.png,51.8684
10935.png,53.5393
10936.png,54.9072
10937.png,52.1996
10938.png,50.0759
10939.png,51.1658
10940.png,52.9209
10941.png,51.4690
10942.png,52.5768
10943.png,54.2126
10944.png,55.1815
10945.png,52.1633
10946.png,50.7610
10947.png,56.2016
10948.png,50.2663
10949.png,57.0454
10950.png,51.9836
10951.png,52.5112
10952.png,53.1269
10953.png,55.0964
10954.png,54.1294
10955.png,54.8031
10956.png,51.2856
10957.png,56.1371
10958.png,50.7877
10959.png,53.2326
10960.png,51.8169
10961.png,50.0225
10962.png,58.0139
10963.png,51.1158
10964.png,51.2688
10965.png,54.2252
10966.png,50.6897
10967.png,54.1866
10968.png,51.9455
10969.png,50.1385
10970.png,54.0558
10971.png,59.3822
10972.png,50.7038
10973.png,55.1403
10974.png,59.7839
10975.png,52.8469
10976.png,50.9251
10977.png,56.6177
10978.png,53.1872
10979.png,55.7842
10980.png,51.6804
10981.png,56.0555
10982.png,50.1877
10983.png,52.7985
10984.png,52.9705
10985.png,55.6519
10986.png,58.3248
10987.png,55.5149
10988.png,53.1296
10989.png,57.3830
10990.png,54.8595
10991.png,57.8453
10992.png,54.7279
10993.png,53.4443
10994.png,52.5826
10995.png,55.4970
10996.png,58.5003
10997.png,52.2564
10998.png,52.1217
10999.png,50.3613
11000.png,50.4871
11001.png,59.3571
11002.png,53.7281
11003.png,59.5245
11004.png,58.5712
11005.png,56.3835
11006.png,59.0206
11007.png,54.9431
11008.png,51.1673
11009.png,55.6763
11010.png,59.0729
11011.png,57.1434
11012.png,55.6461
11013.png,56.7692
11014.png,53.2436
11015.png,56.7986
11016.png,53.3489
11017.png,55.0961
11018.png,52.9701
11019.png,50.1305
11020.png,59.0607
11021.png,50.5554
11022.png,53.4264
11023.png,57.2792
11024.png,57.9903
11025.png,50.9884
11026.png,58.6136
11027.png,54.8428
11028.png,53.2703
11029.png,54.1721
11030.png,50.3334
11031.png,53.3073
11032.png,58.5609
11033.png,52.8400
11034.png,58.1455
11035.png,58.2401
11036.png,52.9041
11037.png,54.6047
11038.png,55.4279
11039.png,56.9496
11040.png,56.5006
11041.png,55.2784
11042.png,56.3744
11043.png,51.7860
11044.png,54.7031
11045.png,55.5176
11046.png,57.8938
11047.png,57.3952
11048.png,54.6822
11049.png,52.6188
11050.png,59.3636
11051.png,58.5468
11052.png,59.4673
11053.png,57.7374
11054.png,54.9164
11055.png,59.3830
11056.png,55.8121
11057.png,59.9743
11058.png,55.3959
11059.png,54.6162
11060.png,51.3702
11061.png,56.9714
11062.png,51.9810
11063.png,51.6693
11064.png,58.0162
11065.png,51.0574
11066.png,53.9928
11067.png,50.9670
11068.png,58.2268
11069.png,55.9414
11070.png,58.1367
11071.png,55.9361
11072.png,57.6935
11073.png,54.1840
11074.png,57.0061
11075.png,57.2990
11076.png,50.2422
11077.png,50.4261
11078.png,55.1701
11079.png,57.1472
11080.png,59.4772
11081.png,53.7380
11082.png,52.7069
11083.png,50.8595
11084.png,57.0663
11085.png,52.2114
11086.png,54.1588
11087.png,53.0533
11088.png,54.8325
11089.png,51.6506
11090.png,56.0287
11091.png,58.1852
11092.png,53.6938
11093.png,54.5177
11094.png,51.4660
11095.png,53.4847
11096.png,50.0698
11097.png,54.0634
11098.png,57.2140
11099.png,58.4408
11100.png,58.9859
11101.png,57.9887
11102.png,57.3185
11103.png,56.0318
11104.png,54.5013
11105.png,59.2537
11106.png,54.0802
11107.png,55.7903
11108.png,59.4097
11109.png,55.3280
11110.png,57.2006
11111.png,50.7351
11112.png,55.7487
11113.png,57.4757
11114.png,52.5352
11115.png,50.1877
11116.png,54.6017
11117.png,57.9533
11118.png,55.9765
11119.png,59.6981
11120.png,50.1991
11121.png,51.6365
11122.png,51.5186
11123.png,54.1306
11124.png,57.5127
11125.png,51.5568
11126.png,50.8038
11127.png,50.7328
11128.png,53.8124
11129.png,57.4032
11130.png,56.7905
11131.png,59.4444
11132.png,55.9978
11133.png,55.9696
11134.png,58.7872
11135.png,58.7696
11136.png,51.6174
11137.png,57.2250
11138.png,53.6022
11139.png,51.0670
11140.png,51.3298
11141.png,52.1912
11142.png,53.0312
11143.png,56.8687
11144.png,50.5482
11145.png,58.4572
11146.png,51.1883
11147.png,50.8259
11148.png,53.7033
11149.png,54.6894
11150.png,53.6465
11151.png,57.0663
11152.png,51.4767
11153.png,53.8074
11154.png,58.9573
11155.png,52.4021
11156.png,55.0560
11157.png,52.2697
11158.png,53.5908
11159.png,57.7312
11160.png,51.0426
11161.png,54.4956
11162.png,53.8284
11163.png,58.3786
11164.png,50.3601
11165.png,50.8579
11166.png,57.6950
11167.png,53.0270
11168.png,54.0783
11169.png,51.4885
11170.png,52.9625
11171.png,50.4486
11172.png,55.4527
11173.png,50.9972
11174.png,52.2255
11175.png,58.2329
11176.png,56.7440
11177.png,56.6063
11178.png,52.2392
11179.png,53.5000
11180.png,58.8459
11181.png,50.8690
11182.png,55.9761
11183.png,59.1763
11184.png,52.1225
11185.png,59.3891
11186.png,52.0367
11187.png,55.6324
11188.png,54.2465
11189.png,53.8120
11190.png,58.6903
11191.png,51.4221
11192.png,56.6265
11193.png,51.9028
11194.png,54.8092
11195.png,51.3218
11196.png,55.7072
11197.png,54.1290
11198.png,53.1269
11199.png,57.0717
11200.png,59.2152
11201.png,50.9758
11202.png,59.3647
11203.png,54.3339
11204.png,55.3085
11205.png,57.5462
11206.png,51.5774
11207.png,51.9466
11208.png,54.5349
11209.png,52.6520
11210.png,52.1793
11211.png,52.0851
11212.png,59.9613
11213.png,57.9205
11214.png,55.5107
11215.png,59.7187
11216.png,54.9282
11217.png,51.6449
11218.png,51.9192
11219.png,55.7793
11220.png,58.0467
11221.png,52.4418
11222.png,55.1994
11223.png,53.5362
11224.png,57.9273
11225.png,56.1512
11226.png,51.8570
11227.png,58.6243
11228.png,51.6296
11229.png,54.4838
11230.png,56.1726
11231.png,59.2941
11232.png,51.2295
11233.png,50.1682
11234.png,55.7739
11235.png,59.5631
11236.png,50.6344
11237.png,50.0858
11238.png,50.4707
11239.png,58.9314
11240.png,59.9400
11241.png,52.7332
11242.png,51.6155
11243.png,54.1893
11244.png,57.2765
11245.png,53.6644
11246.png,55.0880
11247.png,57.3044
11248.png,54.8897
11249.png,55.0022
11250.png,59.1995
11251.png,54.7363
11252.png,51.6655
11253.png,52.5368
11254.png,52.9808
11255.png,58.1284
11256.png,53.6514
11257.png,53.9200
11258.png,55.1464
11259.png,50.4433
11260.png,56.2752
11261.png,51.1013
11262.png,57.5321
11263.png,51.5610
11264.png,59.2476
11265.png,54.4533
11266.png,50.0992
11267.png,57.9750
11268.png,56.9881
11269.png,54.9362
11270.png,51.0494
11271.png,57.1465
11272.png,55.2063
11273.png,50.4482
11274.png,57.7747
11275.png,51.5163
11276.png,54.6570
11277.png,51.8326
11278.png,55.3040
11279.png,54.8042
11280.png,51.6857
11281.png,59.1763
11282.png,55.6751
11283.png,53.8403
11284.png,59.6500
11285.png,57.0450
11286.png,53.5511
11287.png,51.3248
11288.png,56.2962
11289.png,50.4593
11290.png,50.2750
11291.png,55.0808
11292.png,53.4946
11293.png,59.8141
11294.png,51.6327
11295.png,54.2397
11296.png,53.1097
11297.png,54.5067
11298.png,59.9442
11299.png,58.9966
11300.png,57.8541
11301.png,57.9468
11302.png,54.6421
11303.png,58.4347
11304.png,58.4766
11305.png,55.7743
11306.png,56.4011
11307.png,57.0911
11308.png,50.7069
11309.png,53.7670
11310.png,58.5342
11311.png,50.1328
11312.png,59.7263
11313.png,51.7281
11314.png,56.9275
11315.png,52.3167
11316.png,50.5215
11317.png,50.1892
11318.png,57.0553
11319.png,50.7702
11320.png,57.0827
11321.png,56.1134
11322.png,54.6574
11323.png,59.2094
11324.png,51.3287
11325.png,50.4578
11326.png,55.5321
11327.png,55.9700
11328.png,50.8743
11329.png,51.2890
11330.png,57.1445
11331.png,53.7365
11332.png,57.9678
11333.png,52.3781
11334.png,52.6348
11335.png,57.8766
11336.png,53.0094
11337.png,55.1834
11338.png,52.3983
11339.png,54.9129
11340.png,50.8408
11341.png,57.1831
11342.png,52.5269
11343.png,55.1498
11344.png,54.8264
11345.png,55.5233
11346.png,57.1934
11347.png,57.8884
11348.png,51.9356
11349.png,51.3054
11350.png,53.4077
11351.png,56.4358
11352.png,55.7663
11353.png,58.0742
11354.png,58.6861
11355.png,56.3847
11356.png,53.3154
11357.png,51.8250
11358.png,56.2428
11359.png,57.4566
11360.png,55.2067
11361.png,56.4075
11362.png,50.9903
11363.png,59.3407
11364.png,59.5348
11365.png,52.2972
11366.png,51.0830
11367.png,58.7791
11368.png,50.5798
11369.png,52.2350
11370.png,50.7248
11371.png,51.1593
11372.png,58.7879
11373.png,53.6610
11374.png,58.9771
11375.png,51.4454
11376.png,51.4954
11377.png,50.1324
11378.png,53.7064
11379.png,51.1360
11380.png,55.4234
11381.png,51.4046
11382.png,57.7442
11383.png,53.5179
11384.png,54.8889
11385.png,59.4398
11386.png,51.2695
11387.png,58.0479
11388.png,59.5329
11389.png,51.8700
11390.png,58.2977
11391.png,53.8345
11392.png,53.7643
11393.png,58.4167
11394.png,50.3029
11395.png,53.4859
11396.png,52.0111
11397.png,50.9953
11398.png,58.9405
11399.png,52.0657
11400.png,57.0896
11401.png,54.2873
11402.png,51.5888
11403.png,56.1707
11404.png,55.9952
11405.png,50.4257
11406.png,52.2556
11407.png,54.8302
11408.png,58.1898
11409.png,58.1463
11410.png,56.5548
11411.png,59.8610
11412.png,51.7490
11413.png,52.1381
11414.png,59.4387
11415.png,56.1668
11416.png,52.9392
11417.png,51.5697
11418.png,53.5885
11419.png,52.8709
11420.png,53.0762
11421.png,56.8443
11422.png,56.1871
11423.png,57.1838
11424.png,55.9917
11425.png,58.4419
11426.png,53.8059
11427.png,54.5486
11428.png,52.1919
11429.png,56.1916
11430.png,54.5212
11431.png,57.9998
11432.png,53.0735
11433.png,50.0923
11434.png,59.4543
11435.png,51.4099
11436.png,51.6411
11437.png,50.5890
11438.png,55.4935
11439.png,58.5079
11440.png,53.6510
11441.png,56.6895
11442.png,50.1671
11443.png,51.0490
11444.png,56.3538
11445.png,53.3970
11446.png,50.7492
11447.png,50.2758
11448.png,56.3763
11449.png,52.2717
11450.png,58.6086
11451.png,57.1541
11452.png,56.7577
11453.png,58.8005
11454.png,54.3648
11455.png,53.4245
11456.png,53.9108
11457.png,50.2552
11458.png,50.0130
11459.png,51.3309
11460.png,55.2879
11461.png,52.6634
11462.png,58.7364
11463.png,52.0969
11464.png,58.9436
11465.png,59.0969
11466.png,53.8616
11467.png,52.5585
11468.png,51.2432
11469.png,52.3460
11470.png,55.1468
11471.png,56.3831
11472.png,59.6352
11473.png,50.7595
11474.png,52.1191
11475.png,55.7899
11476.png,53.5160
11477.png,53.6381
11478.png,53.5423
11479.png,55.6091
11480.png,57.2792
11481.png,56.3934
11482.png,52.4338
11483.png,50.5150
11484.png,51.8219
11485.png,50.2937
11486.png,58.6594
11487.png,57.0911
11488.png,58.2886
11489.png,51.0536
11490.png,54.0928
11491.png,58.4900
11492.png,59.1488
11493.png,58.3031
11494.png,57.5348
11495.png,56.2283
11496.png,58.0231
11497.png,58.6803
11498.png,50.2010
11499.png,55.3482
11500.png,52.3220
11501.png,54.0028
11502.png,50.9327
11503.png,57.9689
11504.png,58.5327
11505.png,55.4253
11506.png,54.6246
11507.png,58.3298
11508.png,53.5160
11509.png,50.1717
11510.png,55.6889
11511.png,56.5739
11512.png,55.8411
11513.png,58.9092
11514.png,56.0650
11515.png,58.9252
11516.png,53.6541
11517.png,57.2071
11518.png,51.8227
11519.png,51.2672
11520.png,59.0588
11521.png,54.5444
11522.png,52.5707
11523.png,57.7965
11524.png,59.8503
11525.png,51.5362
11526.png,56.1310
11527.png,51.0300
11528.png,54.2160
11529.png,54.7394
11530.png,50.8545
11531.png,51.8303
11532.png,53.0006
11533.png,57.2182
11534.png,58.4721
11535.png,52.4788
11536.png,53.8689
11537.png,51.3542
11538.png,51.7815
11539.png,58.9668
11540.png,53.5324
11541.png,58.3759
11542.png,53.8128
11543.png,58.6754
11544.png,53.5309
11545.png,50.3395
11546.png,57.5565
11547.png,59.9377
11548.png,55.4996
11549.png,52.3457
11550.png,57.4459
11551.png,57.6893
11552.png,58.7482
11553.png,56.6547
11554.png,55.1907
11555.png,50.9716
11556.png,50.1926
11557.png,51.8478
11558.png,55.9826
11559.png,59.8236
11560.png,53.3970
11561.png,54.2034
11562.png,55.9452
11563.png,57.4383
11564.png,50.1640
11565.png,56.0406
11566.png,59.1110
11567.png,55.4379
11568.png,57.7644
11569.png,55.5916
11570.png,57.9945
11571.png,51.6972
11572.png,52.8915
11573.png,50.1316
11574.png,53.9124
11575.png,58.5773
11576.png,58.6945
11577.png,57.4631
11578.png,55.4024
11579.png,50.6611
11580.png,58.3099
11581.png,53.9257
11582.png,53.2551
11583.png,51.1734
11584.png,52.2434
11585.png,51.8444
11586.png,56.8241
11587.png,59.0397
11588.png,51.4893
11589.png,55.5325
11590.png,54.0333
11591.png,56.3271
11592.png,50.4814
11593.png,55.3902
11594.png,52.3369
11595.png,53.4134
11596.png,55.6313
11597.png,54.2065
11598.png,59.6210
11599.png,50.1762
11600.png,55.7140
11601.png,53.0327
11602.png,54.6753
11603.png,52.8992
11604.png,56.4026
11605.png,59.9884
11606.png,58.0101
11607.png,51.4748
11608.png,58.7292
11609.png,50.4021
11610.png,50.8751
11611.png,50.0759
11612.png,50.9457
11613.png,56.8058
11614.png,55.0385
11615.png,52.6115
11616.png,50.6260
11617.png,56.0677
11618.png,55.1350
11619.png,51.5064
11620.png,56.4739
11621.png,54.4323
11622.png,55.5885
11623.png,52.3769
11624.png,51.0342
11625.png,53.2314
11626.png,56.2477
11627.png,56.8832
11628.png,58.9527
11629.png,50.9823
11630.png,52.4780
11631.png,56.5575
11632.png,55.0400
11633.png,59.7683
11634.png,51.0220
